loc_code	area_code	area_name	x	y	loc_validitycode	loc_validity	loc_typecode	loc_typename	polygon_id	description_orig	patch_id	phab	certain	type	groupnr	rasterid	opp	filterdepth	soilsurf_ost	description	source.x	source.y	typegroup_name
WESP917	WES	Westhoek	23291	199190	VLD	Gevalideerd	P	Peilbuis/Piëzometer	32636	65% 2170; 28% 2160; 5% 2190; 2% 2130_hd	1	65	1	18	4	177	89596	1.96	5.319	65% 2170; 28% 2160; 5% 2190_overig; 2% 2130_hd	habitatmap_stdized + interpretation	habitatmap_stdized	14
WESP917	WES	Westhoek	23291	199190	VLD	Gevalideerd	P	Peilbuis/Piëzometer	32636	65% 2170; 28% 2160; 5% 2190; 2% 2130_hd	2	28	1	17	4	177	89596	1.96	5.319	65% 2170; 28% 2160; 5% 2190_overig; 2% 2130_hd	habitatmap_stdized + interpretation	habitatmap_stdized	14
WESP917	WES	Westhoek	23291	199190	VLD	Gevalideerd	P	Peilbuis/Piëzometer	32636	65% 2170; 28% 2160; 5% 2190; 2% 2130_hd	3	5	1	23	4	177	89596	1.96	5.319	65% 2170; 28% 2160; 5% 2190_overig; 2% 2130_hd	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	14
WESP917	WES	Westhoek	23291	199190	VLD	Gevalideerd	P	Peilbuis/Piëzometer	32636	65% 2170; 28% 2160; 5% 2190; 2% 2130_hd	4	2	1	15	5	177	89596	1.96	5.319	65% 2170; 28% 2160; 5% 2190_overig; 2% 2130_hd	habitatmap_stdized + interpretation	habitatmap_stdized	15
WESP918	WES	Westhoek	23204	199239	VLD	Gevalideerd	P	Peilbuis/Piëzometer	32645	95% 2160; 5% 2170	1	95	1	17	4	177	407326	1.2	5.461	95% 2160; 5% 2170	habitatmap_stdized	habitatmap_stdized	14
WESP918	WES	Westhoek	23204	199239	VLD	Gevalideerd	P	Peilbuis/Piëzometer	32645	95% 2160; 5% 2170	2	5	1	18	4	177	407326	1.2	5.461	95% 2160; 5% 2170	habitatmap_stdized	habitatmap_stdized	14
WESP919	WES	Westhoek	22938	199235	VLD	Gevalideerd	P	Peilbuis/Piëzometer	32645	95% 2160; 5% 2170	1	95	1	17	4	177	407326	2.08	6.174	95% 2160; 5% 2170	habitatmap_stdized	habitatmap_stdized	14
WESP919	WES	Westhoek	22938	199235	VLD	Gevalideerd	P	Peilbuis/Piëzometer	32645	95% 2160; 5% 2170	2	5	1	18	4	177	407326	2.08	6.174	95% 2160; 5% 2170	habitatmap_stdized	habitatmap_stdized	14
WESP920	WES	Westhoek	22797	199170	VLD	Gevalideerd	P	Peilbuis/Piëzometer	32645	95% 2160; 5% 2170	1	95	1	17	4	177	407326	2.74	6.032	95% 2160; 5% 2170	habitatmap_stdized	habitatmap_stdized	14
WESP920	WES	Westhoek	22797	199170	VLD	Gevalideerd	P	Peilbuis/Piëzometer	32645	95% 2160; 5% 2170	2	5	1	18	4	177	407326	2.74	6.032	95% 2160; 5% 2170	habitatmap_stdized	habitatmap_stdized	14
WESP921	WES	Westhoek	22809	199142	VLD	Gevalideerd	P	Peilbuis/Piëzometer	18806	39% 2130_hd; 35% 2190; 15% 2160; 11% 2170	1	39	1	15	5	177	3833	2.4	5.561	39% 2130_hd; 35% 2190_overig; 15% 2160; 11% 2170	habitatmap_stdized + interpretation	habitatmap_stdized	15
WESP921	WES	Westhoek	22809	199142	VLD	Gevalideerd	P	Peilbuis/Piëzometer	18806	39% 2130_hd; 35% 2190; 15% 2160; 11% 2170	2	35	1	23	4	177	3833	2.4	5.561	39% 2130_hd; 35% 2190_overig; 15% 2160; 11% 2170	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	14
WESP921	WES	Westhoek	22809	199142	VLD	Gevalideerd	P	Peilbuis/Piëzometer	18806	39% 2130_hd; 35% 2190; 15% 2160; 11% 2170	3	15	1	17	4	177	3833	2.4	5.561	39% 2130_hd; 35% 2190_overig; 15% 2160; 11% 2170	habitatmap_stdized + interpretation	habitatmap_stdized	14
WESP921	WES	Westhoek	22809	199142	VLD	Gevalideerd	P	Peilbuis/Piëzometer	18806	39% 2130_hd; 35% 2190; 15% 2160; 11% 2170	4	11	1	18	4	177	3833	2.4	5.561	39% 2130_hd; 35% 2190_overig; 15% 2160; 11% 2170	habitatmap_stdized + interpretation	habitatmap_stdized	14
WVSP006	WVS	West Vlaamse Scheldemeersen	85553	163201	VLD	Gevalideerd	P	Peilbuis/Piëzometer	31921	70% gh; 30% rbbmr	2	30	1	88	2	545	3427	2.93	12.45	70% gh; 30% rbbmr	habitatmap_stdized	habitatmap_stdized	12
WVSP006	WVS	West Vlaamse Scheldemeersen	85553	163201	VLD	Gevalideerd	P	Peilbuis/Piëzometer	43855	80% gh; 20% rbbhc	2	20	1	68	3	545	6907	2.93	12.45	80% gh; 20% rbbhc	habitatmap_stdized	habitatmap_stdized	13
WVSP010	WVS	West Vlaamse Scheldemeersen	89450	165637	VLD	Gevalideerd	P	Peilbuis/Piëzometer	33670	70% gh; 30% rbbhc	2	30	1	68	3	537	31598	2.83	13.11	70% gh; 30% rbbhc	habitatmap_stdized	habitatmap_stdized	13
WVSP012	WVS	West Vlaamse Scheldemeersen	89720	165712	VLD	Gevalideerd	P	Peilbuis/Piëzometer	43631	70% gh; 30% rbbhc	2	30	1	68	3	537	7104	1.48	11.94	70% gh; 30% rbbhc	habitatmap_stdized	habitatmap_stdized	13
WVSP013	WVS	West Vlaamse Scheldemeersen	89588	165373	VLD	Gevalideerd	P	Peilbuis/Piëzometer	31934	70% gh; 30% rbbmr	2	30	1	88	2	537	9900	2.52	12.14	70% gh; 30% rbbmr	habitatmap_stdized	habitatmap_stdized	12
ZABP003	ZAB	Zammelsbroek	191644	198520	VLD	Gevalideerd	P	Peilbuis/Piëzometer	17822	95% 6430_hf; 5% rbbms	1	95	1	59	3	822	8965	1.93	14.866	95% 6430_hf; 5% rbbms	habitatmap_stdized	habitatmap_stdized	13
ZABP003	ZAB	Zammelsbroek	191644	198520	VLD	Gevalideerd	P	Peilbuis/Piëzometer	17822	95% 6430_hf; 5% rbbms	2	5	1	89	2	822	8965	1.93	14.866	95% 6430_hf; 5% rbbms	habitatmap_stdized	habitatmap_stdized	12
ZABP004	ZAB	Zammelsbroek	191712	198448	VLD	Gevalideerd	P	Peilbuis/Piëzometer	17825	60% rbbhf; 20% rbbsf; 20% gh	1	60	1	69	3	822	3154	1.8	15.47	60% rbbhf; 20% rbbsf; 20% gh	habitatmap_stdized	habitatmap_stdized	13
ZABP004	ZAB	Zammelsbroek	191712	198448	VLD	Gevalideerd	P	Peilbuis/Piëzometer	17825	60% rbbhf; 20% rbbsf; 20% gh	2	20	1	109	3	822	3154	1.8	15.47	60% rbbhf; 20% rbbsf; 20% gh	habitatmap_stdized	habitatmap_stdized	13
ZABP004	ZAB	Zammelsbroek	191712	198448	VLD	Gevalideerd	P	Peilbuis/Piëzometer	17826	70% gh; 30% rbbhf	2	30	1	69	3	822	1703	1.8	15.47	70% gh; 30% rbbhf	habitatmap_stdized	habitatmap_stdized	13
ZABP005	ZAB	Zammelsbroek	191734	198418	VLD	Gevalideerd	P	Peilbuis/Piëzometer	17825	60% rbbhf; 20% rbbsf; 20% gh	1	60	1	69	3	822	3154	0.78	15.56	60% rbbhf; 20% rbbsf; 20% gh	habitatmap_stdized	habitatmap_stdized	13
ZABP005	ZAB	Zammelsbroek	191734	198418	VLD	Gevalideerd	P	Peilbuis/Piëzometer	17825	60% rbbhf; 20% rbbsf; 20% gh	2	20	1	109	3	822	3154	0.78	15.56	60% rbbhf; 20% rbbsf; 20% gh	habitatmap_stdized	habitatmap_stdized	13
ZABP009	ZAB	Zammelsbroek	191219	198264	VLD	Gevalideerd	P	Peilbuis/Piëzometer	17851	60% rbbhf; 30% gh; 10% rbbsf	1	60	1	70	3	822	3694	2.97	14.9	60% rbbhfl; 30% gh; 10% rbbsf	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	13
ZABP009	ZAB	Zammelsbroek	191219	198264	VLD	Gevalideerd	P	Peilbuis/Piëzometer	17851	60% rbbhf; 30% gh; 10% rbbsf	3	10	1	109	3	822	3694	2.97	14.9	60% rbbhfl; 30% gh; 10% rbbsf	habitatmap_stdized + interpretation	habitatmap_stdized	13
ZABP010	ZAB	Zammelsbroek	191250	198198	VLD	Gevalideerd	P	Peilbuis/Piëzometer	17844	70% gh; 30% rbbsf	2	30	1	109	3	822	3550	2.68	14.91	70% gh; 30% rbbsf	habitatmap_stdized	habitatmap_stdized	13
ZABP013	ZAB	Zammelsbroek	191535	198711	VLD	Gevalideerd	P	Peilbuis/Piëzometer	18634	100% rbbhf	1	100	1	69	3	822	813	2.29	14.97	100% rbbhf	habitatmap_stdized	habitatmap_stdized	13
ZABP013	ZAB	Zammelsbroek	191535	198711	VLD	Gevalideerd	P	Peilbuis/Piëzometer	38337	95% rbbhf; 5% rbbhc	1	95	1	70	3	822	920	2.29	14.97	95% rbbhfl; 5% rbbhc	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	13
ZABP013	ZAB	Zammelsbroek	191535	198711	VLD	Gevalideerd	P	Peilbuis/Piëzometer	38337	95% rbbhf; 5% rbbhc	2	5	1	68	3	822	920	2.29	14.97	95% rbbhfl; 5% rbbhc	habitatmap_stdized + interpretation	habitatmap_stdized	13
ZABP014	ZAB	Zammelsbroek	191421	198803	VLD	Gevalideerd	P	Peilbuis/Piëzometer	17749	40% rbbhf; 40% gh; 20% rbbhc	1	40	1	69	3	822	4166	1.5	16.04	40% rbbhf; 40% gh; 20% rbbhc	habitatmap_stdized	habitatmap_stdized	13
ZABP014	ZAB	Zammelsbroek	191421	198803	VLD	Gevalideerd	P	Peilbuis/Piëzometer	17749	40% rbbhf; 40% gh; 20% rbbhc	3	20	1	68	3	822	4166	1.5	16.04	40% rbbhf; 40% gh; 20% rbbhc	habitatmap_stdized	habitatmap_stdized	13
ZABP022	ZAB	Zammelsbroek	193188	199206	VLD	Gevalideerd	P	Peilbuis/Piëzometer	17776	100% 91E0_vm	1	100	1	104	1	822	3742	1.25	16.05	100% 91E0_vm	habitatmap_stdized	habitatmap_stdized	11
ZABP023	ZAB	Zammelsbroek	193145	199376	VLD	Gevalideerd	P	Peilbuis/Piëzometer	17777	80% rbbsf; 20% rbbhf	1	80	1	109	3	822	2715	1.78	16.58	80% rbbsf; 20% rbbhf	habitatmap_stdized	habitatmap_stdized	13
ZABP023	ZAB	Zammelsbroek	193145	199376	VLD	Gevalideerd	P	Peilbuis/Piëzometer	17777	80% rbbsf; 20% rbbhf	2	20	1	69	3	822	2715	1.78	16.58	80% rbbsf; 20% rbbhf	habitatmap_stdized	habitatmap_stdized	13
ZABP023	ZAB	Zammelsbroek	193145	199376	VLD	Gevalideerd	P	Peilbuis/Piëzometer	18635	100% rbbhf	1	100	1	69	3	822	370	1.78	16.58	100% rbbhf	habitatmap_stdized	habitatmap_stdized	13
ZABP028	ZAB	Zammelsbroek	191108	198490	VLD	Gevalideerd	P	Peilbuis/Piëzometer	15934	100% 91E0_vm	1	100	1	104	1	822	13754	2.5	14.56	100% 91E0_vm	habitatmap_stdized	habitatmap_stdized	11
ZABP029	ZAB	Zammelsbroek	191090	198521	VLD	Gevalideerd	P	Peilbuis/Piëzometer	15934	100% 91E0_vm	1	100	1	104	1	822	13754	2.5	14.48	100% 91E0_vm	habitatmap_stdized	habitatmap_stdized	11
ZABP030	ZAB	Zammelsbroek	191063	198584	VLD	Gevalideerd	P	Peilbuis/Piëzometer	15934	100% 91E0_vm	1	100	1	104	1	822	13754	2.5	14.43	100% 91E0_vm	habitatmap_stdized	habitatmap_stdized	11
ZAVP100	ZAV	Zavelbeemden-Demervallei	189968	189008	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7101	90% rbbhc; 10% rbbhf	1	90	1	68	3	310	4494	1.85	15.43	90% rbbhc; 10% rbbhfl	habitatmap_stdized + interpretation	habitatmap_stdized	13
ZAVP100	ZAV	Zavelbeemden-Demervallei	189968	189008	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7101	90% rbbhc; 10% rbbhf	2	10	1	70	3	310	4494	1.85	15.43	90% rbbhc; 10% rbbhfl	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	13
ZEBP001	ZEB	Zeebrugge	68884	222381	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30399	100% 1310_pol	1	100	1	4	3	693	12564	0.615	3.22	100% 1310_pol	habitatmap_stdized	habitatmap_stdized	13
ZEBP003	ZEB	Zeebrugge	69183	221033	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7400	60% 1330_hpr; 40% 1310_pol	1	60	1	10	3	693	2876	0.98	2.91	60% 1330_hpr; 40% 1310_pol	habitatmap_stdized	habitatmap_stdized	13
ZEBP003	ZEB	Zeebrugge	69183	221033	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7400	60% 1330_hpr; 40% 1310_pol	2	40	1	4	3	693	2876	0.98	2.91	60% 1330_hpr; 40% 1310_pol	habitatmap_stdized	habitatmap_stdized	13
ZEBP005	ZEB	Zeebrugge	69921	220751	VLD	Gevalideerd	P	Peilbuis/Piëzometer	10941	100% 1310_pol	1	100	1	4	3	693	4367	1.66	2.99	100% 1310_pol	habitatmap_stdized	habitatmap_stdized	13
ZEBP007	ZEB	Zeebrugge	69602	220278	VLD	Gevalideerd	P	Peilbuis/Piëzometer	10248	100% 1330_hpr	1	100	1	10	3	693	8952	2.85	4.24	100% 1330_hpr	habitatmap_stdized	habitatmap_stdized	13
ZEBP009	ZEB	Zeebrugge	69111	219114	VLD	Gevalideerd	P	Peilbuis/Piëzometer	37737	100% rbbmr	1	100	1	88	2	693	10851	2.42	3.6	100% rbbmr	habitatmap_stdized	habitatmap_stdized	12
ZEBP012	ZEB	Zeebrugge	69544	221380	VLD	Gevalideerd	P	Peilbuis/Piëzometer	8140	100% 1310_pol	1	100	1	4	3	693	2112	1.5	3.1	100% 1310_pol	habitatmap_stdized	habitatmap_stdized	13
ZEBP013	ZEB	Zeebrugge	69544	221381	VLD	Gevalideerd	P	Peilbuis/Piëzometer	8140	100% 1310_pol	1	100	1	4	3	693	2112	0.3	2.87	100% 1310_pol	habitatmap_stdized	habitatmap_stdized	13
ZEBP015	ZEB	Zeebrugge	69182	221031	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7400	60% 1330_hpr; 40% 1310_pol	1	60	1	10	3	693	2876	0.3	2.95	60% 1330_hpr; 40% 1310_pol	habitatmap_stdized	habitatmap_stdized	13
ZEBP015	ZEB	Zeebrugge	69182	221031	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7400	60% 1330_hpr; 40% 1310_pol	2	40	1	4	3	693	2876	0.3	2.95	60% 1330_hpr; 40% 1310_pol	habitatmap_stdized	habitatmap_stdized	13
ZEBP017	ZEB	Zeebrugge	69921	220750	VLD	Gevalideerd	P	Peilbuis/Piëzometer	10941	100% 1310_pol	1	100	1	4	3	693	4367	0.37	2.78	100% 1310_pol	habitatmap_stdized	habitatmap_stdized	13
ZEBP019	ZEB	Zeebrugge	69725	220669	VLD	Gevalideerd	P	Peilbuis/Piëzometer	37800	100% 1310_pol	1	100	1	4	3	693	955	1	3.06	100% 1310_pol	habitatmap_stdized	habitatmap_stdized	13
ZEBP019	ZEB	Zeebrugge	69725	220669	VLD	Gevalideerd	P	Peilbuis/Piëzometer	37903	100% 1330_hpr	1	100	1	10	3	693	1861	1	3.06	100% 1330_hpr	habitatmap_stdized	habitatmap_stdized	13
ZEBP020	ZEB	Zeebrugge	69725	220669	VLD	Gevalideerd	P	Peilbuis/Piëzometer	37800	100% 1310_pol	1	100	1	4	3	693	955	0.3	2.81	100% 1310_pol	habitatmap_stdized	habitatmap_stdized	13
ZEBP020	ZEB	Zeebrugge	69725	220669	VLD	Gevalideerd	P	Peilbuis/Piëzometer	37903	100% 1330_hpr	1	100	1	10	3	693	1861	0.3	2.81	100% 1330_hpr	habitatmap_stdized	habitatmap_stdized	13
ZEBP022	ZEB	Zeebrugge	69246	220121	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7366	100% 1330_hpr	1	100	1	10	3	693	5174	1.825	2.93	100% 1330_hpr	habitatmap_stdized	habitatmap_stdized	13
ZEBP023	ZEB	Zeebrugge	69246	220122	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7366	100% 1330_hpr	1	100	1	10	3	693	5174	0.33	2.94	100% 1330_hpr	habitatmap_stdized	habitatmap_stdized	13
ZEBP025	ZEB	Zeebrugge	69823	220300	VLD	Gevalideerd	P	Peilbuis/Piëzometer	6543	70% 1330_hpr; 30% 1310_pol	1	70	1	10	3	693	1210	1	2.94	70% 1330_hpr; 30% 1310_pol	habitatmap_stdized	habitatmap_stdized	13
ZEBP025	ZEB	Zeebrugge	69823	220300	VLD	Gevalideerd	P	Peilbuis/Piëzometer	6543	70% 1330_hpr; 30% 1310_pol	2	30	1	4	3	693	1210	1	2.94	70% 1330_hpr; 30% 1310_pol	habitatmap_stdized	habitatmap_stdized	13
ZEBP026	ZEB	Zeebrugge	69823	220300	VLD	Gevalideerd	P	Peilbuis/Piëzometer	6543	70% 1330_hpr; 30% 1310_pol	1	70	1	10	3	693	1210	0.3	2.72	70% 1330_hpr; 30% 1310_pol	habitatmap_stdized	habitatmap_stdized	13
ZEBP026	ZEB	Zeebrugge	69823	220300	VLD	Gevalideerd	P	Peilbuis/Piëzometer	6543	70% 1330_hpr; 30% 1310_pol	2	30	1	4	3	693	1210	0.3	2.72	70% 1330_hpr; 30% 1310_pol	habitatmap_stdized	habitatmap_stdized	13
ZEBP041	ZEB	Zeebrugge	73610	220142	VLD	Gevalideerd	P	Peilbuis/Piëzometer	68031	90% gh; 10% rbbzil	2	10	1	75	3	53	36322	2.5	3.07	90% gh; 10% rbbzil	habitatmap_stdized	habitatmap_stdized	13
ZEBP045	ZEB	Zeebrugge	69280	220151	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30035	100% 1330_hpr	1	100	1	10	3	693	26450	1	3.2408	100% 1330_hpr	habitatmap_stdized	habitatmap_stdized	13
ZEBP046	ZEB	Zeebrugge	69422	220210	VLD	Gevalideerd	P	Peilbuis/Piëzometer	30035	100% 1330_hpr	1	100	1	10	3	693	26450	1	3.3782	100% 1330_hpr	habitatmap_stdized	habitatmap_stdized	13
ZEBP050	ZEB	Zeebrugge	70776	226449	ENT	Ingegeven	P	Peilbuis/Piëzometer	29038	90% 2120; 10% 2130_hd	2	10	1	15	5	693	29664	2.13	5.088	90% 2120; 10% 2130_hd	habitatmap_stdized	habitatmap_stdized	15
ZEBP051	ZEB	Zeebrugge	70786	226354	ENT	Ingegeven	P	Peilbuis/Piëzometer	23292	60% 1330_da; 40% 2130_hd	1	60	1	9	1	693	9969	2.01	5.293	60% 1330_da; 40% 2130_hd	habitatmap_stdized	habitatmap_stdized	11
ZEBP051	ZEB	Zeebrugge	70786	226354	ENT	Ingegeven	P	Peilbuis/Piëzometer	23292	60% 1330_da; 40% 2130_hd	2	40	1	15	5	693	9969	2.01	5.293	60% 1330_da; 40% 2130_hd	habitatmap_stdized	habitatmap_stdized	15
ZEBP051	ZEB	Zeebrugge	70786	226354	ENT	Ingegeven	P	Peilbuis/Piëzometer	23296	70% 2130_hd; 30% 2120	1	70	1	15	5	693	36649	2.01	5.293	70% 2130_hd; 30% 2120	habitatmap_stdized	habitatmap_stdized	15
ZEBP060	ZEB	Zeebrugge	70518	225708	ENT	Ingegeven	P	Peilbuis/Piëzometer	38445	90% gh; 10% 1310_zv	2	10	1	6	1	693	114715	2.3	8.159	90% gh; 10% 1310_zv	habitatmap_stdized	habitatmap_stdized	11
ZEBP102	ZEB	Zeebrugge	66113	224598	VLD	Gevalideerd	P	Peilbuis/Piëzometer	49267	90% 2190; 10% gh	1	90	1	23	4	693	16866	1.72	4.96	90% 2190_overig; 10% gh	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	14
ZEBP103	ZEB	Zeebrugge	66123	224558	VLD	Gevalideerd	P	Peilbuis/Piëzometer	49267	90% 2190; 10% gh	1	90	1	23	4	693	16866	1.75	5.36	90% 2190_overig; 10% gh	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	14
ZEBP105	ZEB	Zeebrugge	66340	224696	VLD	Gevalideerd	P	Peilbuis/Piëzometer	35514	60% 2160; 40% gh	1	60	1	17	4	693	9995	1.83	5.33	60% 2160; 40% gh	habitatmap_stdized	habitatmap_stdized	14
ZEBP107	ZEB	Zeebrugge	65882	224517	VLD	Gevalideerd	P	Peilbuis/Piëzometer	6023	80% gh; 10% 2130_hd; 10% 2160	2	10	1	15	5	693	5871	2.045	5.83	80% gh; 10% 2130_hd; 10% 2160	habitatmap_stdized	habitatmap_stdized	15
ZEBP107	ZEB	Zeebrugge	65882	224517	VLD	Gevalideerd	P	Peilbuis/Piëzometer	6023	80% gh; 10% 2130_hd; 10% 2160	3	10	1	17	4	693	5871	2.045	5.83	80% gh; 10% 2130_hd; 10% 2160	habitatmap_stdized	habitatmap_stdized	14
ZEBP107	ZEB	Zeebrugge	65882	224517	VLD	Gevalideerd	P	Peilbuis/Piëzometer	43393	100% 2190_mp	1	100	1	22	2	693	2779	2.045	5.83	100% 2190_mp	habitatmap_stdized	habitatmap_stdized	12
ZEBP108	ZEB	Zeebrugge	65867	224464	VLD	Gevalideerd	P	Peilbuis/Piëzometer	35850	70% 2180; 20% 2190; 10% 2160	1	70	1	19	4	693	5036	1.73	5.54	70% 2180; 20% 2190_overig; 10% 2160	habitatmap_stdized + interpretation	habitatmap_stdized	14
ZEBP108	ZEB	Zeebrugge	65867	224464	VLD	Gevalideerd	P	Peilbuis/Piëzometer	35850	70% 2180; 20% 2190; 10% 2160	2	20	1	23	4	693	5036	1.73	5.54	70% 2180; 20% 2190_overig; 10% 2160	habitatmap_stdized + interpretation	habitatmap_stdized + interpretation	14
ZEBP108	ZEB	Zeebrugge	65867	224464	VLD	Gevalideerd	P	Peilbuis/Piëzometer	35850	70% 2180; 20% 2190; 10% 2160	3	10	1	17	4	693	5036	1.73	5.54	70% 2180; 20% 2190_overig; 10% 2160	habitatmap_stdized + interpretation	habitatmap_stdized	14
ZEEP001	ZEE	Zeeploop	199560	205553	VLD	Gevalideerd	P	Peilbuis/Piëzometer	40209	50% 3130_aom; 30% rbbso; 20% rbbms	2	30	1	110	3	502	62543	1.23	24.4	50% 3130_aom; 30% rbbso; 20% rbbms	habitatmap_stdized	habitatmap_stdized	13
ZEEP001	ZEE	Zeeploop	199560	205553	VLD	Gevalideerd	P	Peilbuis/Piëzometer	40209	50% 3130_aom; 30% rbbso; 20% rbbms	3	20	1	89	2	502	62543	1.23	24.4	50% 3130_aom; 30% rbbso; 20% rbbms	habitatmap_stdized	habitatmap_stdized	12
ZEEP002	ZEE	Zeeploop	199772	205762	VLD	Gevalideerd	P	Peilbuis/Piëzometer	40209	50% 3130_aom; 30% rbbso; 20% rbbms	2	30	1	110	3	502	62543	0.62	24.68	50% 3130_aom; 30% rbbso; 20% rbbms	habitatmap_stdized	habitatmap_stdized	13
ZEEP002	ZEE	Zeeploop	199772	205762	VLD	Gevalideerd	P	Peilbuis/Piëzometer	40209	50% 3130_aom; 30% rbbso; 20% rbbms	3	20	1	89	2	502	62543	0.62	24.68	50% 3130_aom; 30% rbbso; 20% rbbms	habitatmap_stdized	habitatmap_stdized	12
ZEEP005	ZEE	Zeeploop	199710	205810	VLD	Gevalideerd	P	Peilbuis/Piëzometer	40209	50% 3130_aom; 30% rbbso; 20% rbbms	2	30	1	110	3	502	62543	1.39	24.97	50% 3130_aom; 30% rbbso; 20% rbbms	habitatmap_stdized	habitatmap_stdized	13
ZEEP005	ZEE	Zeeploop	199710	205810	VLD	Gevalideerd	P	Peilbuis/Piëzometer	40209	50% 3130_aom; 30% rbbso; 20% rbbms	3	20	1	89	2	502	62543	1.39	24.97	50% 3130_aom; 30% rbbso; 20% rbbms	habitatmap_stdized	habitatmap_stdized	12
ZEEP007	ZEE	Zeeploop	199795	205755	VLD	Gevalideerd	P	Peilbuis/Piëzometer	40209	50% 3130_aom; 30% rbbso; 20% rbbms	2	30	1	110	3	502	62543	0.93	24.77	50% 3130_aom; 30% rbbso; 20% rbbms	habitatmap_stdized	habitatmap_stdized	13
ZEEP007	ZEE	Zeeploop	199795	205755	VLD	Gevalideerd	P	Peilbuis/Piëzometer	40209	50% 3130_aom; 30% rbbso; 20% rbbms	3	20	1	89	2	502	62543	0.93	24.77	50% 3130_aom; 30% rbbso; 20% rbbms	habitatmap_stdized	habitatmap_stdized	12
ZEMP005	ZEM	Zemst	158392	184259	VLD	Gevalideerd	P	Peilbuis/Piëzometer	1162	100% 6510_hus	1	100	1	66	4	710	3578	2.52	8.223	100% 6510_hus	habitatmap_stdized	habitatmap_stdized	14
ZEVP001	ZEV	Zeverenbeek	88961	187428	VLD	Gevalideerd	P	Peilbuis/Piëzometer	24823	100% rbbhc	1	100	1	68	3	713	5524	1.58	7.963	100% rbbhc	habitatmap_stdized	habitatmap_stdized	13
ZEVP002	ZEV	Zeverenbeek	88961	187429	VLD	Gevalideerd	P	Peilbuis/Piëzometer	24823	100% rbbhc	1	100	1	68	3	713	5524	1.47	7.77	100% rbbhc	habitatmap_stdized	habitatmap_stdized	13
ZEVP003	ZEV	Zeverenbeek	88961	187431	VLD	Gevalideerd	P	Peilbuis/Piëzometer	24823	100% rbbhc	1	100	1	68	3	713	5524	1.41	7.84	100% rbbhc	habitatmap_stdized	habitatmap_stdized	13
ZEVP004	ZEV	Zeverenbeek	88960	187435	VLD	Gevalideerd	P	Peilbuis/Piëzometer	24823	100% rbbhc	1	100	1	68	3	713	5524	1.63	7.472	100% rbbhc	habitatmap_stdized	habitatmap_stdized	13
ZEVP006	ZEV	Zeverenbeek	88964	187459	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7098	100% rbbhc	1	100	1	68	3	713	3653	1.61	7.58	100% rbbhc	habitatmap_stdized	habitatmap_stdized	13
ZEVP006	ZEV	Zeverenbeek	88964	187459	VLD	Gevalideerd	P	Peilbuis/Piëzometer	24823	100% rbbhc	1	100	1	68	3	713	5524	1.61	7.58	100% rbbhc	habitatmap_stdized	habitatmap_stdized	13
ZEVP007	ZEV	Zeverenbeek	88967	187491	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7098	100% rbbhc	1	100	1	68	3	713	3653	1.84	8.16	100% rbbhc	habitatmap_stdized	habitatmap_stdized	13
ZEVP008	ZEV	Zeverenbeek	88969	187522	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7098	100% rbbhc	1	100	1	68	3	713	3653	2	7.666	100% rbbhc	habitatmap_stdized	habitatmap_stdized	13
ZEVP009	ZEV	Zeverenbeek	88970	187555	VLD	Gevalideerd	P	Peilbuis/Piëzometer	7098	100% rbbhc	1	100	1	68	3	713	3653	2.01	8.135	100% rbbhc	habitatmap_stdized	habitatmap_stdized	13
ZEVP010	ZEV	Zeverenbeek	87318	187159	VLD	Gevalideerd	P	Peilbuis/Piëzometer	25569	95% 91E0_vm; 5% 91E0_va	1	95	1	104	1	833	27021	1.54	8.83	95% 91E0_vm; 5% 91E0_va	habitatmap_stdized	habitatmap_stdized	11
ZEVP010	ZEV	Zeverenbeek	87318	187159	VLD	Gevalideerd	P	Peilbuis/Piëzometer	25569	95% 91E0_vm; 5% 91E0_va	2	5	1	102	4	833	27021	1.54	8.83	95% 91E0_vm; 5% 91E0_va	habitatmap_stdized	habitatmap_stdized	14
ZEVP011	ZEV	Zeverenbeek	87306	187242	VLD	Gevalideerd	P	Peilbuis/Piëzometer	15873	100% 91E0_vm	1	100	1	104	1	833	23296	1.6	8.41	100% 91E0_vm	habitatmap_stdized	habitatmap_stdized	11
