jaar	mean	p02.5	p50	p97.5	simulatienr	sd
1999	2.31435877338539	2.01729326879347	2.31154865861976	2.62743351599489	19	0.155503120720087
1999	2.27649693957786	1.97228859887146	2.27339563223869	2.59846156496146	20	0.159553977758319
2000	1.79061958363889	1.43668185194363	1.78952164864481	2.15097731255712	1	0.182032621812758
2000	1.76012622392107	1.40036527040761	1.7584183853439	2.12983569346863	2	0.185921353257604
2000	1.75147803677395	1.39379324988748	1.74954826153184	2.12018855340897	3	0.185160483004518
2000	1.7266009538523	1.36585748825564	1.72483151616992	2.09766316380432	4	0.186524886488708
2000	1.70449920248728	1.35761459765672	1.70223860550722	2.06435385516006	5	0.180086184119557
2000	1.71609497658352	1.35718113100716	1.71414425263488	2.08617947121623	6	0.185813582409309
2000	1.81346467496276	1.45868745014592	1.81205972552391	2.17644902748602	7	0.182897285806847
2000	1.73945408211761	1.37279183495639	1.73768580183168	2.11644376108828	8	0.189551786595584
2000	1.73001573207959	1.37248073788128	1.72841914161953	2.09690040694643	9	0.184640660061753
2000	1.72592410963331	1.35613991769656	1.72439402947654	2.10466028860149	10	0.190729893570559
2000	1.7132366381487	1.35818931098373	1.71137757784318	2.07894150740244	11	0.183717676595101
2000	1.76006323584346	1.39176404502837	1.7591894648041	2.13367237053297	12	0.189116540015036
2000	1.71030212977504	1.35836444408118	1.70850326666123	2.07267082549505	13	0.182069176451594
2000	1.79710885542108	1.43693678138418	1.79586328257293	2.16460490229023	14	0.185443359082343
2000	1.73789669175073	1.38288779473134	1.7355852003305	2.10621240616956	15	0.184335039970036
2000	1.75957635891264	1.40006352237079	1.75786005253965	2.12910927869259	16	0.185822824168138
2000	1.72116565198326	1.36038533027218	1.71954338780554	2.09148928992592	17	0.186369276669478
2000	1.7177231056938	1.35705398069207	1.71569603882335	2.09003144273888	18	0.186793343376604
2000	1.77661221207026	1.42537678569682	1.77498923967525	2.13732890536982	19	0.181466307858726
2000	1.65861690899127	1.29096808729416	1.65658946094516	2.0378441929396	20	0.190363647221533
2001	1.91403780571439	1.60424464428345	1.9114913434858	2.23837763278619	1	0.161594046708422
2001	1.88069027774604	1.56573417879933	1.87789820788986	2.21159656724243	2	0.164559751246265
2001	1.91021560922991	1.60000716925575	1.90745183256959	2.23621163086879	3	0.16210093241116
2001	1.86665991787867	1.55582457430185	1.86381042154424	2.19378415576718	4	0.16255615775396
2001	1.83232505637774	1.52505202709795	1.82963294310284	2.15496858788016	5	0.160500966527528
2001	1.89227512786538	1.58532976113573	1.88949702307206	2.21509124318552	6	0.16046598518164
2001	1.90785578954294	1.59357071728144	1.90524996271089	2.23701834517668	7	0.163965320225304
2001	1.91775321199509	1.60920377238695	1.9148888166157	2.2426699792663	8	0.161417346704442
2001	1.86936362309138	1.56286224184286	1.86666160617406	2.19129547950174	9	0.160124348208204
2001	1.87893890129151	1.56183260520038	1.87599677952742	2.21286778273411	10	0.165889900198198
2001	1.86936424777156	1.55996511810534	1.86657764857919	2.19468547775828	11	0.161728074766191
2001	1.95371476634408	1.64219355511312	1.95100123692931	2.28073609956926	12	0.162696423800865
2001	1.8949185773389	1.59259560691444	1.89223403804529	2.21257468404617	13	0.157969103271656
2001	1.96752902771543	1.65686512997657	1.96485293044924	2.29347605586945	14	0.162203593730995
2001	1.92060906625708	1.61501659678394	1.91778189100216	2.24235347939598	15	0.159855833183809
2001	1.89746626341201	1.5893675528011	1.89467061069425	2.22153723656525	16	0.161077253994075
2001	1.93663796909381	1.63678171037352	1.93394777039171	2.25185849742341	17	0.156723171502211
2001	1.89555664366615	1.58629566097936	1.89266956662854	2.22131281324783	18	0.161814569001805
2001	1.92428854911346	1.61926332107362	1.92170289106329	2.24407878200888	19	0.159207752224337
2001	1.85555536776295	1.5472760013096	1.85263818416015	2.18049720808582	20	0.161366564138123
2002	2.13817786357741	1.75937617527504	2.13820457373059	2.51722656708043	1	0.193185040106301
2002	2.05487434284944	1.65823877075934	2.05442678709454	2.45452417979239	2	0.203116960654425
2002	2.07956331845995	1.69694813304134	2.0783588066554	2.46917325291121	3	0.196913420054074
2002	2.0414740466248	1.65311725988086	2.04063884350704	2.43496977447432	4	0.199310581751274
2002	1.95168736734082	1.56571786109788	1.95036093085265	2.34539614205936	5	0.198840260766936
2002	2.03186880176888	1.64700951677289	2.03069889133606	2.42351793793697	6	0.197964222772226
2002	2.12876411996269	1.74420078388466	2.12850272302417	2.51511202926675	7	0.19660853592094
2002	2.03324117797489	1.63479543945708	2.03249729923846	2.43630920215231	8	0.204366324979924
2002	2.01214998620237	1.62316293957597	2.01155675478287	2.40492348058544	9	0.199395537457573
2002	2.07437455776415	1.67459436301789	2.07404732359093	2.47644328639171	10	0.204429025723759
2002	2.03173207655015	1.6416771972896	2.03099952347251	2.42633971770743	11	0.200087174906299
2002	2.17323372762568	1.78790983463323	2.17316826640257	2.55926202623033	12	0.196642315159487
2002	2.07065997900559	1.69772300181848	2.06953612730796	2.45008012009654	13	0.191785306964171
2002	2.15068157237493	1.76266295168139	2.15054516075359	2.53992353580675	14	0.198257583229133
