jaar	tijdvenster	droogte_ind_j	droogte_ind_j_var	nat_ind_j	nat_ind_j_var	verdroging_ind_j	lcl	ucl
2009	10	36.0181034482759	6.05053373438054	15.2655172413793	1.3121446899055	20.7525862068965	16.9919702045149	24.5132022092782
2009	20	31.6681034482759	3.09210506758871	24.5663793103448	1.54994723543401	7.10172413793103	4.1156809259788	10.0877673498833
2009	30	31.4112068965517	2.51306393026264	25.9189655172414	1.54261598556439	5.49224137931035	2.70115736367761	8.28332539494308
2010	0	51.9327586206897	10.9025615391034	11.1129310344828	3.56053853234454	40.8198275862069	35.5490854546625	46.0905697177513
2010	2	58.5534482758621	10.4810426705885	9.0448275862069	1.99264409537518	49.5086206896552	44.613780800541	54.4034605787693
2010	4	45.15	8.37334694494858	9.36379310344828	1.75880410747439	35.7862068965517	31.3746498311275	40.1977639619759
2010	6	42.0689655172414	7.53668252080856	9.19913793103448	1.50341824947327	32.8698275862069	28.7027872024864	37.0368679699274
2010	8	41.5715517241379	6.96918498498029	9.68965517241379	1.195595260446	31.8818965517241	27.9217311643426	35.8420619391057
2010	10	39.851724137931	5.96047374679267	12.9181034482759	1.09643575161149	26.9336206896552	23.2519211141147	30.6153202651956
2010	20	33.5620689655172	3.0129572146776	22.9974137931034	1.34017451290235	10.5646551724138	7.67303012370233	13.4562802211253
2010	30	32.8931034482759	2.37029789098191	24.7801724137931	1.33221813265327	8.11293103448276	5.44613655830007	10.7797255106654
2011	0	49.2836206896552	31.8778127672779	11.7706896551724	4.51495572313662	37.5129310344828	29.1521158997971	45.8737461691684
2011	2	49.8405172413793	19.284914379811	11.2422413793103	2.76840354267059	38.598275862069	32.089818820227	45.106732903911
2011	4	50.3724137931034	13.5526155161983	9.67586206896552	1.58588501574984	40.6965517241379	35.3041467113662	46.0889567369097
2011	6	44.3448275862069	10.6941537851764	9.88793103448276	1.44652799507687	34.4568965517241	29.6278364399104	39.2859566635379
2011	8	42.9448275862069	9.22432400859461	9.63362068965517	1.19970253927029	33.3112068965517	28.8365594028223	37.7858543902811
2011	10	42.3008620689655	8.03278648277948	11.0775862068966	0.957076214615015	31.223275862069	27.0678302458738	35.3787214782641
2011	20	35.2862068965517	3.87834094749359	21.5120689655172	1.14247517575151	13.7741379310345	10.6686615409247	16.8796143211442
2011	30	34.026724137931	2.79847530352337	23.8258620689655	1.17414611886434	10.2008620689655	7.43850596807586	12.9632181698552
2012	0	17.8965517241379	7.41356676471202	12.7112068965517	4.2385045085216	5.18534482758621	0.454457120017244	9.91623253515517
2012	2	28.0456896551724	9.81314007186516	12.0637931034483	2.62996500615391	15.9818965517241	11.0930606745588	20.8707324288895
2012	4	39.176724137931	9.66083120814819	10.9965517241379	1.76573878215157	28.1801724137931	23.4952865413979	32.8650582861883
2012	6	38.0931034482759	8.78140225712915	10.6362068965517	1.58290240315414	27.4568965517241	22.9950856647106	31.9187074387376
